Index,Title,Authors,Affiliation,Status,Link
298,Recognizing retinal ganglion cells in the dark,"Emile Richard, Georges A Goetz, E. J. Chichilnisky",Stanford University,Poster,https://nips.cc/virtual/2015/poster/5677
299,Recovering Communities in the General Stochastic Block Model Without Knowing the Parameters,"Emmanuel Abbe, Colin Sandon",Princeton University,Poster,https://nips.cc/virtual/2015/poster/5515
300,Rectified Factor Networks,"Djork-Arné Clevert, Andreas Mayr, Thomas Unterthiner, Sepp Hochreiter",Johannes Kepler University,Poster,https://nips.cc/virtual/2015/poster/5622
301,Recursive Training of 2D-3D Convolutional Networks for Neuronal Boundary Prediction,"Kisuk Lee, Aleksandar Zlateski, Vishwanathan Ashwin, H. Sebastian Seung",Massachusetts Institute of Technology; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5772
302,"Reflection, Refraction, and Hamiltonian Monte Carlo","Hadi Mohasel Afshar, Justin Domke",Australian National University; National ICT Australia,Poster,https://nips.cc/virtual/2015/poster/5722
303,Regressive Virtual Metric Learning,"Michaël Perrot, Amaury Habrard",Université de Lyon,Poster,https://nips.cc/virtual/2015/poster/5618
304,Regret Lower Bound and Optimal Algorithm in Finite Stochastic Partial Monitoring,"Junpei Komiyama, Junya Honda, Hiroshi Nakagawa",University of Tokyo,Poster,https://nips.cc/virtual/2015/poster/5616
305,Regret-Based Pruning in Extensive-Form Games,"Noam Brown, Tuomas Sandholm",Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5632
306,Regularization Path of Cross-Validation Error Lower Bounds,"Atsushi Shibagaki, Yoshiki Suzuki, Masayuki Karasuyama, Ichiro Takeuchi",Nagoya Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5604
307,Regularization-Free Estimation in Trace Regression with Symmetric Positive Semidefinite Matrices,"Martin Slawski, Ping Li, Matthias Hein",Rutgers University; Saarland University,Poster,https://nips.cc/virtual/2015/poster/5703
308,Regularized EM Algorithms: A Unified Framework and Statistical Guarantees,"Xinyang Yi, Constantine Caramanis",University of Texas at Austin,Poster,https://nips.cc/virtual/2015/poster/5595
309,Rethinking LDA: Moment Matching for Discrete ICA,"Anastasia Podosinnikova, Francis Bach, Simon Lacoste-Julien",,Poster,https://nips.cc/virtual/2015/poster/5501
310,Revenue Optimization against Strategic Buyers,"Mehryar Mohri, Andres Munoz",Courant Institute of Mathematical Sciences; Google,Poster,https://nips.cc/virtual/2015/poster/5683
311,Risk-Sensitive and Robust Decision-Making: a CVaR Optimization Approach,"Yinlam Chow, Aviv Tamar, Shie Mannor, Marco Pavone","Stanford University; University of California, Berkeley; Technion - Israel Institute of Technology",Poster,https://nips.cc/virtual/2015/poster/5590
312,Robust Feature-Sample Linear Discriminant Analysis for Brain Disorders Diagnosis,"Ehsan Adeli-Mosabbeb, Kim-Han Thung, Le An, Feng Shi, Dinggang Shen",University of North Carolina at Chapel Hill,Poster,https://nips.cc/virtual/2015/poster/5513
313,Robust Gaussian Graphical Modeling with the Trimmed Graphical Lasso,"Eunho Yang, Aurelie C. Lozano",IBM,Poster,https://nips.cc/virtual/2015/poster/5689
314,Robust PCA with compressed data,"Wooseok Ha, Rina Foygel Barber",University of Chicago,Poster,https://nips.cc/virtual/2015/poster/5630
315,Robust Portfolio Optimization,"Huitong Qiu, Fang Han, Han Liu, Brian Caffo",Johns Hopkins University; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5459
316,Robust Regression via Hard Thresholding,"Kush Bhatia, Prateek Jain, Purushottam Kar",Microsoft; Indian Institute of Technology Kanpur,Poster,https://nips.cc/virtual/2015/poster/5519
317,Robust Spectral Inference for Joint Stochastic Matrix Factorization,"Moontae Lee, David Bindel, David Mimno",Cornell University,Poster,https://nips.cc/virtual/2015/poster/5697
318,"Saliency, Scale and Information: Towards a Unifying Theory","Shafin Rahman, Neil Bruce",University of Manitoba,Poster,https://nips.cc/virtual/2015/poster/5649
319,Sample Complexity Bounds for Iterative Stochastic Policy Optimization,Marin Kobilarov,Johns Hopkins University,Poster,https://nips.cc/virtual/2015/poster/5732
320,Sample Complexity of Episodic Fixed-Horizon Reinforcement Learning,"Christoph Dann, Emma Brunskill",Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5707
321,Sample Complexity of Learning Mahalanobis Distance Metrics,"Nakul Verma, Kristin Branson",HHMI,Poster,https://nips.cc/virtual/2015/poster/5688
322,Sample Efficient Path Integral Control under Uncertainty,"Yunpeng Pan, Evangelos Theodorou, Michail Kontitsis",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5663
323,Sampling from Probabilistic Submodular Models,"Alkis Gotovos, Hamed Hassani, Andreas Krause",ETH Zurich,Oral,https://nips.cc/virtual/2015/poster/5826
324,Scalable Adaptation of State Complexity for Nonparametric Hidden Markov Models,"Michael C Hughes, William T Stephenson, Erik Sudderth",Brown University,Poster,https://nips.cc/virtual/2015/poster/5563
325,Scalable Inference for Gaussian Process Models with Black-Box Likelihoods,"Amir Dezfouli, Edwin V. Bonilla",University of New South Wales,Poster,https://nips.cc/virtual/2015/poster/5581
326,Scalable Semi-Supervised Aggregation of Classifiers,"Akshay Balsubramani, Yoav Freund","University of California, San Diego",Spotlight,https://nips.cc/virtual/2015/poster/5893
327,Scale Up Nonlinear Component Analysis with Doubly Stochastic Gradients,"Bo Xie, Yingyu Liang, Le Song",Georgia Institute of Technology; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5665
328,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks,"Samy Bengio, Oriol Vinyals, Navdeep Jaitly, Noam Shazeer",,Poster,https://nips.cc/virtual/2015/poster/5560
329,Secure Multi-party Differential Privacy,"Peter Kairouz, Sewoong Oh, Pramod Viswanath",Institution not specified; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2015/poster/5635
330,Segregated Graphs and Marginals of Chain Graph Models,Ilya Shpitser,,Poster,https://nips.cc/virtual/2015/poster/5608
331,Semi-Proximal Mirror-Prox for Nonsmooth Composite Minimization,"Niao He, Zaid Harchaoui",Georgia Institute of Technology; New York University,Poster,https://nips.cc/virtual/2015/poster/5758
332,Semi-supervised Convolutional Neural Networks for Text Categorization via Region Embedding,"Rie Johnson, Tong Zhang",RJ Research Consulting; Baidu; Rutgers University,Spotlight,https://nips.cc/virtual/2015/poster/5862
333,Semi-Supervised Factored Logistic Regression for High-Dimensional Neuroimaging Data,"Danilo Bzdok, Michael Eickenberg, Olivier Grisel, Bertrand Thirion, Gael Varoquaux",INRIA; CEA Neurospin,Poster,https://nips.cc/virtual/2015/poster/5752
334,Semi-supervised Learning with Ladder Networks,"Antti Rasmus, Mathias Berglund, Mikko Honkala, Harri Valpola, Tapani Raiko",Curious AI Company; Nokia Labs; Aalto University,Poster,https://nips.cc/virtual/2015/poster/5769
335,Semi-supervised Sequence Learning,"Andrew M Dai, Quoc V Le",Google,Poster,https://nips.cc/virtual/2015/poster/5730
336,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk,"Guillaume Papa, Stéphan Clémençon, Aurélien Bellet",,Poster,https://nips.cc/virtual/2015/poster/5548
337,Shepard Convolutional Neural Networks,"Jimmy SJ Ren, Li Xu, Qiong Yan, Wenxiu Sun",SenseTime Group Limited,Poster,https://nips.cc/virtual/2015/poster/5536
338,Skip-Thought Vectors,"Ryan Kiros, Yukun Zhu, Ruslan Salakhutdinov, Richard Zemel, Raquel Urtasun, Antonio Torralba, Sanja Fidler",University of Toronto; Canadian Institute for Advanced Research; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5746
339,Smooth and Strong: MAP Inference with Linear Convergence,"Ofer Meshi, Mehrdad Mahdavi, Alex Schwing",,Poster,https://nips.cc/virtual/2015/poster/5479
340,Smooth Interactive Submodular Set Cover,"Bryan D He, Yisong Yue",Stanford University; California Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5466
341,Softstar: Heuristic-Guided Probabilistic Inference,"Mathew Monfort, Brenden M Lake, Brenden M Lake, Brian Ziebart, Patrick Lucey, Josh Tenenbaum",,Poster,https://nips.cc/virtual/2015/poster/5701
342,Solving Random Quadratic Systems of Equations Is Nearly as Easy as Solving Linear Systems,"Yuxin Chen, Emmanuel Candes",Stanford University,Oral,https://nips.cc/virtual/2015/poster/5824
343,Space-Time Local Embeddings,"Ke Sun, Jun Wang, Alexandros Kalousis, Stephane Marchand-Maillet",University of Geneva; Expedia; University of Applied Sciences Western Switzerland,Poster,https://nips.cc/virtual/2015/poster/5464
344,Sparse and Low-Rank Tensor Decomposition,"Parikshit Shah, Nikhil Rao, Gongguo Tang",Yahoo; University of Texas at Austin; Colorado School of Mines,Poster,https://nips.cc/virtual/2015/poster/5684
345,Sparse Linear Programming via Primal and Dual Augmented Coordinate Descent,"Ian En-Hsu Yen, Kai Zhong, Cho-Jui Hsieh, Pradeep K Ravikumar, Inderjit S Dhillon","University of Texas at Austin; University of California, Davis",Poster,https://nips.cc/virtual/2015/poster/5667
346,Sparse Local Embeddings for Extreme Multi-label Classification,"Kush Bhatia, Himanshu Jain, Purushottam Kar, Manik Varma, Prateek Jain",,Poster,https://nips.cc/virtual/2015/poster/5520
347,Sparse PCA via Bipartite Matchings,"Megasthenis Asteris, Dimitris Papailiopoulos, Anastasios Kyrillidis, Alexandros G Dimakis","University of Texas at Austin; University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5523
348,Spatial Transformer Networks,"Max Jaderberg, Karen Simonyan, Andrew Zisserman, koray kavukcuoglu",Google,Spotlight,https://nips.cc/virtual/2015/poster/5854
349,Spectral Learning of Large Structured HMMs for Comparative Epigenomics,"Chicheng Zhang, Jimin Song, Kamalika Chaudhuri, Kevin Chen","University of California, San Diego; Rutgers University",Poster,https://nips.cc/virtual/2015/poster/5496
350,Spectral Norm Regularization of Orthonormal Representations for Graph Transduction,"Rakesh Shivanna, Bibaswan K Chatterjee, Raman Sankaran, Chiranjib Bhattacharyya, Francis Bach",Google; Indian Institute of Science; INRIA,Poster,https://nips.cc/virtual/2015/poster/5652
351,Spectral Representations for Convolutional Neural Networks,"Oren Rippel, Jasper Snoek, Ryan P. Adams",Massachusetts Institute of Technology; Twitter,Poster,https://nips.cc/virtual/2015/poster/5674
352,Spherical Random Features for Polynomial Kernels,"Jeffrey Pennington, Felix Xinnan X Yu, Sanjiv Kumar",Google,Spotlight,https://nips.cc/virtual/2015/poster/5895
353,Statistical Model Criticism using Kernel Two Sample Tests,"James R Lloyd, Zoubin Ghahramani",University of Cambridge,Poster,https://nips.cc/virtual/2015/poster/5529
354,Statistical Topological Data Analysis - A Kernel Perspective,"Roland Kwitt, Stefan Huber, Marc Niethammer, Weili Lin, Ulrich Bauer",University of Salzburg; Institute of Science and Technology Austria; University of North Carolina at Chapel Hill; Technische Universität München,Poster,https://nips.cc/virtual/2015/poster/5729
355,Stochastic Expectation Propagation,"Yingzhen Li, José Miguel Hernández-Lobato, Richard E Turner",University of Cambridge; Harvard University,Spotlight,https://nips.cc/virtual/2015/poster/5812
356,Stochastic Online Greedy Learning with Semi-bandit Feedbacks,"Tian Lin, Jian Li, Wei Chen",Tsinghua University; Microsoft,Poster,https://nips.cc/virtual/2015/poster/5484
357,StopWasting My Gradients: Practical SVRG,"Reza Babanezhad Harikandeh, Mohamed Osama Ahmed, Alim Virani, Mark Schmidt, Jakub Konečný, Scott Sallinen",University of British Columbia; University of Edinburgh,Poster,https://nips.cc/virtual/2015/poster/5656
358,Streaming Min-max Hypergraph Partitioning,"Dan Alistarh, Jennifer Iglesias, Milan Vojnovic",Microsoft; Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5627
359,"Streaming, Distributed Variational Inference for Bayesian Nonparametrics","Trevor Campbell, Julian Straub, John W. Fisher III, Jonathan P How",Laboratory for Information and Decision Systems; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5477
360,Structured Estimation with Atomic Norms: General Bounds and Applications,"Sheng Chen, Arindam Banerjee",University of Minnesota,Poster,https://nips.cc/virtual/2015/poster/5713
361,Structured Transforms for Small-Footprint Deep Learning,"Vikas Sindhwani, Tara Sainath, Sanjiv Kumar",Google,Spotlight,https://nips.cc/virtual/2015/poster/5877
362,SubmodBoxes: Near-Optimal Search for a Set of Diverse Object Proposals,"Qing Sun, Dhruv Batra",Virginia Tech,Poster,https://nips.cc/virtual/2015/poster/5578
363,Submodular Hamming Metrics,"Jennifer A Gillenwater, Rishabh K Iyer, Bethany Lusch, Rahul Kidambi, Jeff A. Bilmes",University of Washington,Spotlight,https://nips.cc/virtual/2015/poster/5827
364,Subsampled Power Iteration: a Unified Algorithm for Block Models and Planted CSP's,"Vitaly Feldman, Will Perkins, Santosh Vempala",IBM; University of Birmingham; Georgia Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5709
365,Subset Selection by Pareto Optimization,"Chao Qian, Yang Yu, Zhi-Hua Zhou",Nanjing University; Collaborative Innovation Center of Novel Software Technology and Industrialization,Poster,https://nips.cc/virtual/2015/poster/5614
366,Subspace Clustering with Irrelevant Features via Robust Dantzig Selector,"Chao Qu, Huan Xu",National University of Singapore,Poster,https://nips.cc/virtual/2015/poster/5522
367,Sum-of-Squares Lower Bounds for Sparse PCA,"Tengyu Ma, Avi Wigderson",Princeton University; Institute for Advanced Study,Poster,https://nips.cc/virtual/2015/poster/5598
368,Super-Resolution Off the Grid,"Qingqing Huang, Sham M. Kakade",Massachusetts Institute of Technology; University of Washington,Spotlight,https://nips.cc/virtual/2015/poster/5837
369,Supervised Learning for Dynamical System Learning,"Ahmed Hefny, Carlton Downey, Geoffrey J. Gordon",Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5631
370,Synaptic Sampling: A Bayesian Approach to Neural Network Plasticity and Rewiring,"David Kappel, Stefan Habenschuss, Robert Legenstein, Wolfgang Maass",Graz University of Technology,Poster,https://nips.cc/virtual/2015/poster/5486
371,Taming the Wild: A Unified Analysis of Hogwild-Style Algorithms,"Christopher M De Sa, Ce Zhang, Kunle Olukotun, Christopher Ré, Christopher Ré",,Poster,https://nips.cc/virtual/2015/poster/5695
372,Teaching Machines to Read and Comprehend,"Karl Moritz Hermann, Tomas Kocisky, Edward Grefenstette, Lasse Espeholt, Will Kay, Mustafa Suleyman, Phil Blunsom",Google,Poster,https://nips.cc/virtual/2015/poster/5605
373,Tensorizing Neural Networks,"Alexander Novikov, Dmitrii Podoprikhin, Anton Osokin, Dmitry P Vetrov",Skolkovo Institute of Science and Technology; Institute of Numerical Mathematics; INRIA; National Research University Higher School of Economics,Poster,https://nips.cc/virtual/2015/poster/5494
374,Testing Closeness With Unequal Sized Samples,"Bhaswar Bhattacharya, Gregory Valiant",Stanford University,Poster,https://nips.cc/virtual/2015/poster/5690
375,Texture Synthesis Using Convolutional Neural Networks,"Leon Gatys, Alexander S Ecker, Matthias Bethge",University of Tübingen; Bernstein Center for Computational Neuroscience; Max Planck Institute for Biological Cybernetics; Baylor College of Medicine,Poster,https://nips.cc/virtual/2015/poster/5476
376,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions,"Sebastian Bitzer, Stefan Kiebel",Technische Universität Dresden,Poster,https://nips.cc/virtual/2015/poster/5550
377,The Consistency of Common Neighbors for Link Prediction in Stochastic Blockmodels,"Purnamrita Sarkar, Deepayan Chakrabarti, peter j bickel","University of Texas at Austin; University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5723
378,The Human Kernel,"Andrew G Wilson, Christoph Dann, Chris Lucas, Eric P Xing",,Spotlight,https://nips.cc/virtual/2015/poster/5806
379,The Pareto Regret Frontier for Bandits,Tor Lattimore,University of Alberta,Poster,https://nips.cc/virtual/2015/poster/5471
380,The Poisson Gamma Belief Network,"Mingyuan Zhou, Yulai Cong, Bo Chen",,Poster,https://nips.cc/virtual/2015/poster/5726
381,The Population Posterior and Bayesian Modeling on Streams,"James McInerney, Rajesh Ranganath, David Blei",Columbia University; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5559
382,The Return of the Gating Network: Combining Generative Models and Discriminative Training in Natural Image Priors,"Dan Rosenbaum, Yair Weiss",Hebrew University of Jerusalem,Spotlight,https://nips.cc/virtual/2015/poster/5863
383,The Self-Normalized Estimator for Counterfactual Learning,"Adith Swaminathan, Thorsten Joachims",Cornell University,Spotlight,https://nips.cc/virtual/2015/poster/5819
384,Time-Sensitive Recommendation From Recurrent User Activities,"Nan Du, Yichen Wang, Niao He, Jimeng Sun, Le Song",,Poster,https://nips.cc/virtual/2015/poster/5764
385,Top-k Multiclass SVM,"Maksim Lapin, Matthias Hein, Bernt Schiele",,Spotlight,https://nips.cc/virtual/2015/poster/5821
386,Tractable Bayesian Network Structure Learning with Bounded Vertex Cover Number,"Janne H Korhonen, Pekka Parviainen",Helsinki Institute for Information Technology; Unknown Institution; University of Helsinki; Aalto University,Poster,https://nips.cc/virtual/2015/poster/5509
387,Tractable Learning for Complex Probability Queries,"Jessa Bekker, Jesse Davis, Arthur Choi, Adnan Darwiche, Guy Van den Broeck","KU Leuven; University of California, Los Angeles",Poster,https://nips.cc/virtual/2015/poster/5655
388,Training Restricted Boltzmann Machine via the ￼Thouless-Anderson-Palmer free energy,"Marylou Gabrie, Eric W Tramel, Florent Krzakala",Ecole Normale Supérieure,Poster,https://nips.cc/virtual/2015/poster/5511
389,Training Very Deep Networks,"Rupesh K Srivastava, Klaus Greff, Jürgen Schmidhuber",Swiss AI Lab IDSIA,Spotlight,https://nips.cc/virtual/2015/poster/5855
390,Tree-Guided MCMC Inference for Normalized Random Measure Mixture Models,"Juho Lee, Seungjin Choi",Pohang University of Science and Technology,Poster,https://nips.cc/virtual/2015/poster/5626
391,Unified View of Matrix Completion under General Structural Constraints,"Suriya Gunasekar, Arindam Banerjee, Joydeep Ghosh",University of Texas at Austin; University of Minnesota,Poster,https://nips.cc/virtual/2015/poster/5561
392,Unlocking neural population non-stationarities using hierarchical dynamics models,"Mijung Park, Gergo Bohner, Jakob H. Macke",University College London; Research Center Caesar; Max Planck Institute for Biological Cybernetics,Poster,https://nips.cc/virtual/2015/poster/5468
393,Unsupervised Learning by Program Synthesis,"Kevin Ellis, Armando Solar-Lezama, Josh Tenenbaum",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5543
394,Variance Reduced Stochastic Gradient Descent with Neighbors,"Thomas Hofmann, Aurelien Lucchi, Simon Lacoste-Julien, Brian McWilliams",,Poster,https://nips.cc/virtual/2015/poster/5662
395,Variational Consensus Monte Carlo,"Maxim Rabinovich, Elaine Angelino, Michael I Jordan","University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5564
396,Variational Dropout and the Local Reparameterization Trick,"Diederik P. Kingma, Tim Salimans, Max Welling","University of Amsterdam; Algoritmica; University of California, Irvine; Canadian Institute for Advanced Research",Poster,https://nips.cc/virtual/2015/poster/5687
397,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning,"Shakir Mohamed, Danilo Jimenez Rezende",Google,Poster,https://nips.cc/virtual/2015/poster/5643
398,Visalogy: Answering Visual Analogy Questions,"Fereshteh Sadeghi, C. Lawrence Zitnick, Ali Farhadi",University of Washington; Microsoft; Allen Institute for AI,Poster,https://nips.cc/virtual/2015/poster/5625
399,Weakly-supervised Disentangling with Recurrent Transformations for 3D View Synthesis,"Jimei Yang, Scott E Reed, Ming-Hsuan Yang, Honglak Lee","University of California, Merced; University of Michigan",Poster,https://nips.cc/virtual/2015/poster/5556
400,"Weighted Theta Functions and Embeddings with Applications to Max-Cut, Clustering and Summarization","Fredrik D Johansson, Ankani Chattoraj, Chiranjib Bhattacharyya, Devdatt Dubhashi",Chalmers University of Technology; University of Rochester; Indian Institute of Science,Poster,https://nips.cc/virtual/2015/poster/5547
401,When are Kalman-Filter Restless Bandits Indexable?,"Christopher R Dance, Tomi Silander",,Poster,https://nips.cc/virtual/2015/poster/5607
402,Where are they looking?,"Adria Recasens, Aditya Khosla, Carl Vondrick, Antonio Torralba",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2015/poster/5853
403,Winner-Take-All Autoencoders,"Alireza Makhzani, Brendan J. Frey",University of Toronto,Poster,https://nips.cc/virtual/2015/poster/5704
